Data,Unidade,ETE,Tipo,pH,DQO,DQOFiltrada,SST,CT,EColi,Meta,year,month,month_and_year,timestamp,ecoli_proportion,satisfy_ph,satisfy_ecoli,satisfy_dqo,satisfy_filtered_dqo,satisfy_le,satisfy_general,level,DQOf,geral_pc1,geral_pc2,geral_pc3,principal component 1,principal component 2,principal component 3
2021-11-01 00:00:00+00:00,MTE,orgulho do ceara,UASB/POS,7.3,138.74,,37.3,400.0,86.0,S,2021,11,202111,1635724800000000000,0.215,1,1,1,0,1,1,4,,-0.6499857336529725,-0.04454747479277328,-0.6443829042644502,-0.6499857336529725,-0.04454747479277328,-0.6443829042644502
2021-11-01 00:00:00+00:00,MTE,conj. jereissati iii,LE,8.3,512.69,73.93,145.0,10000000.0,1600000.0,N,2021,11,202111,1635724800000000000,0.16,1,0,0,1,1,0,3,73.93,1.2488724302158005,-0.9368834393581981,1.0838079092374806,1.2488724302158005,-0.9368834393581981,1.0838079092374806
2021-11-01 00:00:00+00:00,MTE,sidi,LE,8.48,184.34,64.33,64.0,240000.0,160.0,S,2021,11,202111,1635724800000000000,0.0006666666666666666,1,1,1,1,1,1,5,64.33,-0.61325456642865,-0.08173356507982983,1.0840835405768523,-0.61325456642865,-0.08173356507982983,1.0840835405768523
2021-11-01 00:00:00+00:00,MTE,conj. esperanca,LE,7.8,373.48,59.53,114.0,3800000.0,710000.0,N,2021,11,202111,1635724800000000000,0.1868421052631579,1,0,0,1,1,0,3,59.53,0.15286869183237473,-0.2731074319852842,0.299076792598911,0.15286869183237473,-0.2731074319852842,0.299076792598911
2021-11-01 00:00:00+00:00,MTE,conj. araturi,LE,,,,,,,N,2021,11,202111,1635724800000000000,,0,0,0,0,0,0,0,,0.05614278364942227,-0.4804753961032266,0.748907836266542,0.05614278364942227,-0.4804753961032266,0.748907836266542
2021-11-01 00:00:00+00:00,MTE,pq. fluminense,LE,8.0,320.68,71.53,112.0,2100000.0,360000.0,N,2021,11,202111,1635724800000000000,0.17142857142857143,1,0,0,1,1,0,3,71.53,0.09825140906470181,-0.013678936799757868,0.47032142310867664,0.09825140906470181,-0.013678936799757868,0.47032142310867664
2021-11-01 00:00:00+00:00,MTE,conj. tupamirim,LE,8.3,229.94,57.13,59.0,240000.0,43000.0,N,2021,11,202111,1635724800000000000,0.17916666666666667,1,0,0,1,1,0,3,57.13,-0.6763734726885047,-0.06269373450225266,0.892866786046409,-0.6763734726885047,-0.06269373450225266,0.892866786046409
2021-11-01 00:00:00+00:00,MTE,conj. marechal rondon,LE,8.2,246.74,35.53,108.3,240000.0,150000.0,N,2021,11,202111,1635724800000000000,0.625,1,0,0,1,1,0,3,35.53,-0.8725550553632586,-0.08821788091901502,0.895663006705924,-0.8725550553632586,-0.08821788091901502,0.895663006705924
2021-11-01 00:00:00+00:00,MTE,tabapua,LE,8.2,172.34,45.13,90.0,240000.0,68000.0,N,2021,11,202111,1635724800000000000,0.2833333333333333,1,0,1,1,1,0,4,45.13,-0.8660659452602082,-0.15087242036605167,0.7917548871955545,-0.8660659452602082,-0.15087242036605167,0.7917548871955545
2021-11-01 00:00:00+00:00,MTE,cj. sao cristovao,LE,7.3,385.95,126.74,260.0,24000000.0,9200000.0,N,2021,11,202111,1635724800000000000,0.38333333333333336,1,0,0,1,0,0,2,126.74,4.883024332509857,-3.817365678515828,-0.6078925580232097,4.883024332509857,-3.817365678515828,-0.6078925580232097
2021-11-01 00:00:00+00:00,MTE,cj. palmeiras,LE,8.9,205.94,61.93,83.3,240000.0,14000.0,N,2021,11,202111,1635724800000000000,0.058333333333333334,1,0,0,1,1,0,3,61.93,-0.6073941745665997,-0.07473325780475834,1.717144244685097,-0.6073941745665997,-0.07473325780475834,1.717144244685097
2021-11-01 00:00:00+00:00,MTE,jose walter,LE,8.1,225.14,64.33,46.3,5200000.0,3000.0,S,2021,11,202111,1635724800000000000,0.000576923076923077,1,1,0,1,1,1,4,64.33,-0.23272830113763313,-0.6315394398647988,0.6119478946371938,-0.23272830113763313,-0.6315394398647988,0.6119478946371938
2021-11-01 00:00:00+00:00,MTE,cj. ceara,LE,8.0,411.89,69.13,180.0,9800000.0,3000000.0,N,2021,11,202111,1635724800000000000,0.30612244897959184,1,0,0,1,0,0,2,69.13,1.4053249953239408,-1.2827792398165425,0.61652816265714,1.4053249953239408,-1.2827792398165425,0.61652816265714
2021-11-01 00:00:00+00:00,MTE,ses caucaia (junco),LE,8.5,297.15,64.33,143.3,240000.0,230.0,S,2021,11,202111,1635724800000000000,0.0009583333333333333,1,1,0,1,1,1,4,64.33,-0.21343061634122262,0.22535643122429777,1.2050427721423334,-0.21343061634122262,0.22535643122429777,1.2050427721423334
2021-11-01 00:00:00+00:00,MTE,joao paulo ii,LE,7.5,292.35,109.93,140.0,13000000.0,16000000.0,N,2021,11,202111,1635724800000000000,1.2307692307692308,1,0,0,1,1,0,3,109.93,4.526504192839536,-4.401392074968492,-0.49769078780636566,4.526504192839536,-4.401392074968492,-0.49769078780636566
2021-12-01 00:00:00+00:00,BME,aquiraz,LE,7.6,229.94,69.13,76.7,240000.0,850.0,S,2021,12,202112,1638316800000000000,0.0035416666666666665,1,1,0,1,1,1,4,69.13,-0.33456970203125913,0.12417986702867044,-0.1701897102565838,-0.33456970203125913,0.12417986702867044,-0.1701897102565838
2021-12-01 00:00:00+00:00,BME,acarape,LE,8.5,342.75,88.33,131.7,240000.0,1400.0,S,2021,12,202112,1638316800000000000,0.005833333333333334,1,1,0,1,1,1,4,88.33,0.26012529983465993,0.4115717052023714,1.0939237414496759,0.26012529983465993,0.4115717052023714,1.0939237414496759
2021-12-01 00:00:00+00:00,BME,aquiraz riviera,LE,,,,,,,S,2021,12,202112,1638316800000000000,,0,0,0,0,0,1,0,,-1.0767594156386109,-0.34336628679306563,2.5401355520526403,-1.0767594156386109,-0.34336628679306563,2.5401355520526403
2021-12-01 00:00:00+00:00,BME,alamedas das palmeiras,UASB/POS,7.6,145.94,,58.3,2600.0,86.0,S,2021,12,202112,1638316800000000000,0.03307692307692308,1,1,1,0,1,1,4,,-0.6037886027590796,-0.02482789229682921,-0.20452792690062055,-0.6037886027590796,-0.02482789229682921,-0.20452792690062055
2021-12-01 00:00:00+00:00,BME,barreira,LE,,,,,,,S,2021,12,202112,1638316800000000000,,0,0,0,0,0,1,0,,0.053485914345335055,0.26829349992920715,0.6478245871252808,0.053485914345335055,0.26829349992920715,0.6478245871252808
2021-12-01 00:00:00+00:00,BME,beberibe (st lucas),LE,9.2,309.15,100.33,140.0,240000.0,15.0,N,2021,12,202112,1638316800000000000,6.25e-05,0,1,0,1,1,0,3,100.33,0.3954110246231268,0.3830314774672348,2.0097586728991534,0.3954110246231268,0.3830314774672348,2.0097586728991534
2021-12-01 00:00:00+00:00,BME,beberibe  choro,LE,,,,,,,S,2021,12,202112,1638316800000000000,,0,0,0,0,0,1,0,,0.00463194411701361,-0.005493478204741088,-0.025553654923506388,0.00463194411701361,-0.005493478204741088,-0.025553654923506388
2021-12-01 00:00:00+00:00,BME,maranguape,LE,,,,,,,S,2021,12,202112,1638316800000000000,,0,0,0,0,0,1,0,,-0.5031564500079889,-0.05571747196766539,3.143574953509295,-0.5031564500079889,-0.05571747196766539,3.143574953509295
2021-12-01 00:00:00+00:00,BME,cascavel,UASB,6.7,479.56,,1170.0,20.0,10.0,N,2021,12,202112,1638316800000000000,0.5,1,1,0,0,0,0,2,,3.4365906094323813,2.6699330675810713,-0.9523096871430002,3.4365906094323813,2.6699330675810713,-0.9523096871430002
2021-12-01 00:00:00+00:00,BME,dourado(horizonte),UASB,7.7,83.53,,88.3,10.0,10.0,S,2021,12,202112,1638316800000000000,1.0,1,1,1,0,1,1,4,,-0.6035269880133568,-0.06342656531331652,-0.09017927909408233,-0.6035269880133568,-0.06342656531331652,-0.09017927909408233
2021-12-01 00:00:00+00:00,BME,guaiuba,LE,7.8,436.36,71.53,180.0,240000.0,6000.0,N,2021,12,202112,1638316800000000000,0.025,1,0,0,1,0,0,2,71.53,0.2948865457755339,0.6025141256214296,0.2586020105913544,0.2948865457755339,0.6025141256214296,0.2586020105913544
2021-12-01 00:00:00+00:00,BME,guaramiranga,UASB,6.9,328.35,,478.0,10.0,10.0,N,2021,12,202112,1638316800000000000,1.0,1,1,0,0,0,0,2,,1.0333236029759927,1.1075694514465324,-0.9679227227559848,1.0333236029759927,1.1075694514465324,-0.9679227227559848
2021-12-01 00:00:00+00:00,BME,mulungu,UASB,6.9,513.16,,96.0,10.0,10.0,N,2021,12,202112,1638316800000000000,1.0,1,1,0,0,1,0,3,,0.07916890242730093,0.6283696161761361,-0.9721005070102862,0.07916890242730093,0.6283696161761361,-0.9721005070102862
2021-12-01 00:00:00+00:00,BME,sao francisco (baturite),UASB,7.3,333.15,,90.0,24000.0,960.0,N,2021,12,202112,1638316800000000000,0.04,1,1,0,0,1,0,3,,-0.22021511463866836,0.32344617072070725,-0.51048670500319,-0.22021511463866836,0.32344617072070725,-0.51048670500319
2021-12-01 00:00:00+00:00,BME,palmacia,UASB/POS,6.7,488.69,,280.0,10.0,10.0,N,2021,12,202112,1638316800000000000,1.0,1,1,0,0,0,0,2,,0.6456155527196961,0.9689923370396414,-1.2170900298073977,0.6456155527196961,0.9689923370396414,-1.2170900298073977
2021-12-01 00:00:00+00:00,BME,pedras - bairro novo,UASB/POS,,,,,,,S,2021,12,202112,1638316800000000000,,0,0,0,0,0,1,0,,0.00463194411701361,-0.005493478204741088,-0.025553654923506388,0.00463194411701361,-0.005493478204741088,-0.025553654923506388
2021-12-01 00:00:00+00:00,BME,vicunha(pacajus),LA,,,,,,,S,2021,12,202112,1638316800000000000,,0,0,0,0,0,1,0,,1.9679754781511916,2.2925364680947315,2.844558439042072,1.9679754781511916,2.2925364680947315,2.844558439042072
2021-12-01 00:00:00+00:00,BME,buriti,UASB,7.1,64.33,,36.0,10.0,10.0,S,2021,12,202112,1638316800000000000,1.0,1,1,1,0,1,1,4,,-0.7345278637351483,-0.12989550637423686,-0.9758760742866943,-0.7345278637351483,-0.12989550637423686,-0.9758760742866943
2021-12-01 00:00:00+00:00,BME,aratuba,UASB,6.7,467.56,,192.0,10.0,10.0,N,2021,12,202112,1638316800000000000,1.0,1,1,0,0,0,0,2,,0.33996271529493033,0.7702534092216727,-1.2566040394611813,0.33996271529493033,0.7702534092216727,-1.2566040394611813
2021-12-01 00:00:00+00:00,BME,redencao (prourb),UASB,6.9,294.75,,132.5,10.0,10.0,N,2021,12,202112,1638316800000000000,1.0,1,1,0,0,0,0,2,,-0.100194565719836,0.39574675204001597,-1.0931895086179568,-0.100194565719836,0.39574675204001597,-1.0931895086179568
2021-12-01 00:00:00+00:00,BME,pacatuba,LE,8.3,258.75,66.73,116.7,240000.0,310.0,S,2021,12,202112,1638316800000000000,0.0012916666666666667,1,1,0,1,1,1,4,66.73,-0.2842360088786671,0.15571064612810892,0.8741422929799996,-0.2842360088786671,0.15571064612810892,0.8741422929799996
2021-12-01 00:00:00+00:00,BME,itaitinga (prourb),UASB,7.0,767.11,,620.0,1800.0,300.0,N,2021,12,202112,1638316800000000000,0.16666666666666666,1,1,0,0,0,0,2,,2.0621038503746574,1.9790410902634095,-0.5162238112800362,2.0621038503746574,1.9790410902634095,-0.5162238112800362
2021-12-01 00:00:00+00:00,MTE,guadalajara,LE,8.7,107.53,28.33,38.7,240000.0,22000.0,N,2021,12,202112,1638316800000000000,0.09166666666666666,1,0,1,1,1,0,4,28.33,-1.4869607294509313,-0.48229459909672373,1.5471600947034656,-1.4869607294509313,-0.48229459909672373,1.5471600947034656
2021-12-01 00:00:00+00:00,MTE,conj. nova metropole,LE,8.2,467.56,85.93,167.5,4800000.0,1600000.0,N,2021,12,202112,1638316800000000000,0.3333333333333333,1,0,0,1,0,0,2,85.93,1.1334490113788656,-0.23345465278010072,0.7980891619184322,1.1334490113788656,-0.23345465278010072,0.7980891619184322
2021-12-01 00:00:00+00:00,MTE,pq. potira ii,UASB,7.5,609.17,,205.0,210.0,31.0,N,2021,12,202112,1638316800000000000,0.14761904761904762,1,1,0,0,0,0,2,,0.49228747241119275,0.9105027334871494,-0.022698331447214743,0.49228747241119275,0.9105027334871494,-0.022698331447214743
2021-12-01 00:00:00+00:00,MTE,castelao (boa vista),UASB,,,,,,,S,2021,12,202112,1638316800000000000,,0,0,0,0,0,1,0,,-0.7730932447058803,-0.16880008484789447,-0.21701617719222635,-0.7730932447058803,-0.16880008484789447,-0.21701617719222635
2021-12-01 00:00:00+00:00,MTE,centro de eventos,UASB,7.0,54.73,,8.5,10.0,10.0,S,2021,12,202112,1638316800000000000,1.0,1,1,1,0,1,1,4,,-0.824148798134725,-0.1860148275328392,-1.1330700370069728,-0.824148798134725,-0.1860148275328392,-1.1330700370069728
2021-12-01 00:00:00+00:00,MTE,dif iii,LE,8.2,496.36,88.33,260.0,240000.0,18000.0,N,2021,12,202112,1638316800000000000,0.075,1,0,0,1,0,0,2,88.33,0.9040782929532064,0.8985109583259081,0.7966021451654077,0.9040782929532064,0.8985109583259081,0.7966021451654077
2021-12-01 00:00:00+00:00,MTE,velho sao miguel,UASB,7.0,299.55,,300.0,24000.0,24000.0,N,2021,12,202112,1638316800000000000,1.0,1,0,0,0,0,0,1,,0.4299647759362877,0.7066826532987686,-0.896346856216887,0.4299647759362877,0.7066826532987686,-0.896346856216887
2021-12-01 00:00:00+00:00,MTE,aldemir martins,UASB/POS,6.8,102.73,,30.0,41.0,10.0,S,2021,12,202112,1638316800000000000,0.24390243902439024,1,1,1,0,1,1,4,,-0.671873874813151,-0.05776867736688464,-1.3835562862522661,-0.671873874813151,-0.05776867736688464,-1.3835562862522661
2021-12-01 00:00:00+00:00,MTE,escritores,UASB/POS,7.4,560.69,,344.0,10.0,10.0,N,2021,12,202112,1638316800000000000,1.0,1,1,0,0,0,0,2,,0.8746876338234835,1.1210708357300296,-0.15285473070624153,0.8746876338234835,1.1210708357300296,-0.15285473070624153
2021-12-01 00:00:00+00:00,MTE,itaperi,UASB,7.3,717.18,,210.0,170.0,86.0,N,2021,12,202112,1638316800000000000,0.5058823529411764,1,1,0,0,0,0,2,,0.6734661385151413,1.0902011064591417,-0.24188102576196566,0.6734661385151413,1.0902011064591417,-0.24188102576196566
2021-12-01 00:00:00+00:00,MTE,itaperussu,LA,7.8,189.14,,70.0,10.0,10.0,S,2021,12,202112,1638316800000000000,1.0,1,1,1,0,1,1,4,,-0.5287815308935861,0.0376601226352356,0.11120668440376898,-0.5287815308935861,0.0376601226352356,0.11120668440376898
2021-12-01 00:00:00+00:00,MTE,riacho doce,UASB,7.5,208.34,,80.0,4000000.0,240000.0,N,2021,12,202112,1638316800000000000,0.06,1,0,0,0,1,0,2,,-0.12113086079744012,-0.4294877446158184,-0.26340479157522306,-0.12113086079744012,-0.4294877446158184,-0.26340479157522306
2021-12-01 00:00:00+00:00,MTE,novo mondubim ii,UASB,7.3,204.14,,150.0,24000.0,24000.0,N,2021,12,202112,1638316800000000000,1.0,1,0,0,0,0,0,1,,-0.20087483679013593,0.2551262054134826,-0.5705462746837412,-0.20087483679013593,0.2551262054134826,-0.5705462746837412
2021-12-01 00:00:00+00:00,MTE,novo barroso,UASB,7.2,229.94,,130.0,210.0,52.0,N,2021,12,202112,1638316800000000000,0.24761904761904763,1,1,0,0,0,0,2,,-0.22518790698654106,0.2705901782370566,-0.7040712861761178,-0.22518790698654106,0.2705901782370566,-0.7040712861761178
2021-12-01 00:00:00+00:00,MTE,pajucara,UASB,7.1,107.53,,25.0,52.0,10.0,S,2021,12,202112,1638316800000000000,0.19230769230769232,1,1,1,0,1,1,4,,-0.7109558856421484,-0.09116852907437047,-0.9530732649984198,-0.7109558856421484,-0.09116852907437047,-0.9530732649984198
2021-12-01 00:00:00+00:00,MTE,paupina,UASB,7.2,366.75,,225.0,860.0,320.0,N,2021,12,202112,1638316800000000000,0.37209302325581395,1,1,0,0,0,0,2,,0.2584974898973861,0.6430993316317649,-0.5924211540953125,0.2584974898973861,0.6430993316317649,-0.5924211540953125
2021-12-01 00:00:00+00:00,MTE,por do sol,UASB,7.6,424.36,,152.5,10.0,10.0,N,2021,12,202112,1638316800000000000,1.0,1,1,0,0,0,0,2,,0.06792374097049607,0.5430036506995709,-0.007453942805042634,0.06792374097049607,0.5430036506995709,-0.007453942805042634
2021-12-01 00:00:00+00:00,MTE,rosalina,UASB,7.1,299.55,,170.0,24000.0,24000.0,N,2021,12,202112,1638316800000000000,1.0,1,0,0,0,0,0,1,,0.010563042795147868,0.4462381902884877,-0.7927974451234567,0.010563042795147868,0.4462381902884877,-0.7927974451234567
2021-12-01 00:00:00+00:00,MTE,rosa de luxemburgo,UASB,7.4,148.34,,56.0,240000.0,240000.0,N,2021,12,202112,1638316800000000000,1.0,1,0,1,0,1,0,3,,-0.5276826268198002,-0.08616014726690054,-0.4895295094656149,-0.5276826268198002,-0.08616014726690054,-0.4895295094656149
2021-12-01 00:00:00+00:00,MTE,aracape iii,UASB,7.4,208.34,,27.0,10.0,10.0,N,2021,12,202112,1638316800000000000,1.0,1,1,0,0,1,0,3,,-0.5986102121549227,0.02206649722040944,-0.46236270319252526,-0.5986102121549227,0.02206649722040944,-0.46236270319252526
2021-12-01 00:00:00+00:00,MTE,curio i e ii,UASB,7.1,510.76,,205.0,10.0,10.0,N,2021,12,202112,1638316800000000000,1.0,1,1,0,0,0,0,2,,0.39938913430543477,0.8146239671498103,-0.6543836391541172,0.39938913430543477,0.8146239671498103,-0.6543836391541172
2021-12-01 00:00:00+00:00,MTE,lago azul,UASB,7.0,383.55,,100.0,140.0,41.0,N,2021,12,202112,1638316800000000000,0.29285714285714287,1,1,0,0,1,0,3,,-0.0928140714296326,0.4461573786710439,-0.9062880600528198,-0.0928140714296326,0.4461573786710439,-0.9062880600528198
2021-12-01 00:00:00+00:00,MTE,tcm,UASB,7.2,155.54,,41.0,150.0,20.0,S,2021,12,202112,1638316800000000000,0.13333333333333333,1,1,1,0,1,1,4,,-0.6057871536465181,-0.003936924813801385,-0.7761266035452279,-0.6057871536465181,-0.003936924813801385,-0.7761266035452279
2021-12-01 00:00:00+00:00,MTE,zeza tijolo,UASB,7.1,275.55,,175.0,6800.0,400.0,N,2021,12,202112,1638316800000000000,0.058823529411764705,1,1,0,0,0,0,2,,-0.011531591608181627,0.42974443903606757,-0.805768658773008,-0.011531591608181627,0.42974443903606757,-0.805768658773008
2021-12-01 00:00:00+00:00,MTE,jose euclides ferreira,UASB,7.0,275.55,,160.0,200.0,10.0,N,2021,12,202112,1638316800000000000,0.05,1,1,0,0,0,0,2,,-0.049371377248366446,0.41190168508903746,-0.9534223646035106,-0.049371377248366446,0.41190168508903746,-0.9534223646035106
2021-12-01 00:00:00+00:00,MTE,sitio santana,UASB,7.1,136.34,,80.0,200.0,10.0,S,2021,12,202112,1638316800000000000,0.05,1,1,1,0,1,1,4,,-0.4988850100230147,0.05466500727898032,-0.9189325772744661,-0.4988850100230147,0.05466500727898032,-0.9189325772744661
2021-12-01 00:00:00+00:00,MTE,orgulho do ceara,UASB/POS,7.2,126.74,,20.0,24000.0,24000.0,N,2021,12,202112,1638316800000000000,1.0,1,0,1,0,1,0,3,,-0.7047124928165948,-0.09237416287777958,-0.7999012509408798,-0.7047124928165948,-0.09237416287777958,-0.7999012509408798
2021-12-01 00:00:00+00:00,MTE,conj. jereissati iii,LE,8.2,441.16,88.33,144.0,7000000.0,800000.0,N,2021,12,202112,1638316800000000000,0.11428571428571428,1,0,0,1,1,0,3,88.33,1.074693719323379,-0.40033730752622204,0.7918495699389382,1.074693719323379,-0.40033730752622204,0.7918495699389382
2021-12-01 00:00:00+00:00,MTE,sidi,LE,8.61,189.14,69.13,76.0,240000.0,72.0,S,2021,12,202112,1638316800000000000,0.0003,1,1,1,1,1,1,5,69.13,-0.4922338312519314,-0.036026720502495134,1.2495394196456426,-0.4922338312519314,-0.036026720502495134,1.2495394196456426
2021-12-01 00:00:00+00:00,MTE,conj. esperanca,LE,7.5,301.95,69.13,88.0,4400000.0,960000.0,N,2021,12,202112,1638316800000000000,0.21818181818181817,1,0,0,1,1,0,3,69.13,0.2709226129039786,-0.46100278884495643,-0.23125066335586295,0.2709226129039786,-0.46100278884495643,-0.23125066335586295
2021-12-01 00:00:00+00:00,MTE,conj. araturi,LE,,,,,,,N,2021,12,202112,1638316800000000000,,0,0,0,0,0,0,0,,0.05614278364942227,-0.4804753961032266,0.748907836266542,0.05614278364942227,-0.4804753961032266,0.748907836266542
2021-12-01 00:00:00+00:00,MTE,pq. fluminense,LE,8.1,352.35,88.33,180.0,1100000.0,150000.0,N,2021,12,202112,1638316800000000000,0.13636363636363635,1,0,0,1,0,0,2,88.33,0.5515557337823284,0.4208639905918519,0.549953805321663,0.5515557337823284,0.4208639905918519,0.549953805321663
2021-12-01 00:00:00+00:00,MTE,conj. tupamirim,LE,7.9,184.34,69.13,58.3,240000.0,43000.0,N,2021,12,202112,1638316800000000000,0.17916666666666667,1,0,1,1,1,0,4,69.13,-0.4760778475972953,-0.013930232848571141,0.22533920698426826,-0.4760778475972953,-0.013930232848571141,0.22533920698426826
2021-12-01 00:00:00+00:00,MTE,conj. marechal rondon,LE,8.1,234.74,71.53,97.8,240000.0,18000.0,N,2021,12,202112,1638316800000000000,0.075,1,0,0,1,1,0,3,71.53,-0.2633363348174477,0.13163687519127942,0.5406103272331527,-0.2633363348174477,0.13163687519127942,0.5406103272331527
2021-12-01 00:00:00+00:00,MTE,tabapua,LE,8.3,229.47,37.93,114.0,240000.0,23000.0,N,2021,12,202112,1638316800000000000,0.09583333333333334,1,0,0,1,1,0,3,37.93,-0.8661673082137379,-0.06961947982131617,1.017613469017838,-0.8661673082137379,-0.06961947982131617,1.017613469017838
2021-12-01 00:00:00+00:00,MTE,cj. sao cristovao,LE,7.4,368.68,76.33,228.0,24000000.0,12000000.0,N,2021,12,202112,1638316800000000000,0.5,1,0,0,1,0,0,2,76.33,4.318666638398108,-4.817637182640425,-0.226589535377115,4.318666638398108,-4.817637182640425,-0.226589535377115
2021-12-01 00:00:00+00:00,MTE,cj. palmeiras,LE,8.4,165.14,28.33,89.5,240000.0,580.0,S,2021,12,202112,1638316800000000000,0.002416666666666667,1,1,1,1,1,1,5,28.33,-1.2234288497263257,-0.26957912973964077,1.168550810237371,-1.2234288497263257,-0.26957912973964077,1.168550810237371
2021-12-01 00:00:00+00:00,MTE,jose walter,LE,8.2,193.94,49.93,109.0,24000000.0,31000.0,N,2021,12,202112,1638316800000000000,0.0012916666666666667,1,0,1,1,1,0,4,49.93,0.9490193646672075,-2.9705776012195937,1.0334620093073097,0.9490193646672075,-2.9705776012195937,1.0334620093073097
2021-12-01 00:00:00+00:00,MTE,cj. ceara,LE,7.7,373.95,69.13,224.0,4600000.0,1500000.0,N,2021,12,202112,1638316800000000000,0.32608695652173914,1,0,0,1,0,0,2,69.13,0.8889312199294568,-0.259676699489817,0.1368746626092181,0.8889312199294568,-0.259676699489817,0.1368746626092181
2021-12-01 00:00:00+00:00,MTE,ses caucaia (junco),LE,8.5,258.27,40.33,142.7,240000.0,1300.0,S,2021,12,202112,1638316800000000000,0.005416666666666667,1,1,0,1,1,1,4,40.33,-0.7159483924063118,0.02449181400432347,1.3165028197250632,-0.7159483924063118,0.02449181400432347,1.3165028197250632
2021-12-01 00:00:00+00:00,MTE,joao paulo ii,LE,7.8,352.35,76.33,146.0,11000000.0,3000000.0,N,2021,12,202112,1638316800000000000,0.2727272727272727,1,0,0,1,1,0,3,76.33,1.45538449014433,-1.5145014636194363,0.2561557650621285,1.45538449014433,-1.5145014636194363,0.2561557650621285
2022-01-01 00:00:00+00:00,MTE,guadalajara,LE,7.5,77.91,28.1,27.0,240000.0,86000.0,N,2022,1,202201,1640995200000000000,0.35833333333333334,1,0,1,1,1,0,4,28.1,-1.4371240863547712,-0.4392690423285195,-0.18999236974385775,-1.4371240863547712,-0.4392690423285195,-0.18999236974385775
2022-01-01 00:00:00+00:00,MTE,conj. nova metropole,LE,7.9,298.54,120.61,110.0,2000000.0,430000.0,N,2022,1,202201,1640995200000000000,0.215,1,0,0,1,1,0,3,120.61,0.994959279367797,0.25691156773237006,0.03515065321597751,0.994959279367797,0.25691156773237006,0.03515065321597751
2022-01-01 00:00:00+00:00,MTE,pq. potira ii,UASB,6.9,599.82,,240.0,630.0,280.0,N,2022,1,202201,1640995200000000000,0.4444444444444444,1,1,0,0,0,0,2,,0.6496082144687935,1.0256764521248625,-0.8759178581598259,0.6496082144687935,1.0256764521248625,-0.8759178581598259
2022-01-01 00:00:00+00:00,MTE,castelao (boa vista),UASB,7.0,118.24,,78.3,10.0,10.0,S,2022,1,202201,1640995200000000000,1.0,1,1,1,0,1,1,4,,-0.5187101231266067,0.036456173280642094,-1.073436636716565,-0.5187101231266067,0.036456173280642094,-1.073436636716565
2022-01-01 00:00:00+00:00,MTE,centro de eventos,UASB,6.9,54.19,,6.8,10.0,10.0,S,2022,1,202201,1640995200000000000,1.0,1,1,1,0,1,1,4,,-0.8202969114429429,-0.17989411536292788,-1.2769453653414566,-0.8202969114429429,-0.17989411536292788,-1.2769453653414566
2022-01-01 00:00:00+00:00,MTE,dif iii,LE,7.9,527.56,239.54,230.0,240000.0,58000.0,N,2022,1,202201,1640995200000000000,0.24166666666666667,1,0,0,0,0,0,1,239.54,3.71402865374334,1.8229818695314497,-0.4747850606444474,3.71402865374334,1.8229818695314497,-0.4747850606444474
2022-01-01 00:00:00+00:00,MTE,velho sao miguel,UASB,7.8,113.5,,127.5,24000.0,24000.0,N,2022,1,202201,1640995200000000000,1.0,1,0,1,0,0,0,2,,-0.443561539675847,0.035387610841618546,0.08292893132622411,-0.443561539675847,0.035387610841618546,0.08292893132622411
2022-01-01 00:00:00+00:00,MTE,aldemir martins,UASB/POS,7.0,66.05,,29.4,2200.0,100.0,S,2022,1,202201,1640995200000000000,0.045454545454545456,1,1,1,0,1,1,4,,-0.7428962789969434,-0.1303636729667569,-1.1198497399028406,-0.7428962789969434,-0.1303636729667569,-1.1198497399028406
2022-01-01 00:00:00+00:00,MTE,escritores,UASB/POS,7.5,613.5,,472.0,24000.0,20.0,N,2022,1,202201,1640995200000000000,0.0008333333333333334,1,1,0,0,0,0,2,,1.3407492386402353,1.4276642914981343,0.061263646031137424,1.3407492386402353,1.4276642914981343,0.061263646031137424
2022-01-01 00:00:00+00:00,MTE,itaperi,UASB,7.2,680.47,,290.0,97.0,10.0,N,2022,1,202201,1640995200000000000,0.10309278350515463,1,1,0,0,0,0,2,,0.8858910094733755,1.203490005836409,-0.3828318956664932,0.8858910094733755,1.203490005836409,-0.3828318956664932
2022-01-01 00:00:00+00:00,MTE,itaperussu,LA,7.6,248.72,,107.5,8600.0,170.0,N,2022,1,202201,1640995200000000000,0.019767441860465116,1,1,0,0,0,0,2,,-0.3098842312699964,0.21168498886948228,-0.1273238629270157,-0.3098842312699964,0.21168498886948228,-0.1273238629270157
2022-01-01 00:00:00+00:00,MTE,riacho doce,UASB,7.2,206.02,,118.3,180.0,51.0,N,2022,1,202201,1640995200000000000,0.2833333333333333,1,1,0,0,0,0,2,,-0.29427684242890617,0.21489370255865703,-0.7221006439798646,-0.29427684242890617,0.21489370255865703,-0.7221006439798646
2022-01-01 00:00:00+00:00,MTE,novo mondubim ii,UASB,7.3,239.54,,128.0,24000.0,100.0,N,2022,1,202201,1640995200000000000,0.004166666666666667,1,1,0,0,0,0,2,,-0.22683056322187706,0.2669730465366732,-0.5555874426566292,-0.22683056322187706,0.2669730465366732,-0.5555874426566292
